ID: 3, Title: 无重复字符的最长子串, Difficulty: 2, SlugTitle: longest-substring-without-repeating-characters
ID: 308, Title: 二维区域和检索 - 可变, Difficulty: 3, SlugTitle: range-sum-query-2d-mutable
ID: 1076, Title: 字母切换, Difficulty: 2, SlugTitle: brace-expansion
ID: 1274, Title: 日期之间隔几天, Difficulty: 1, SlugTitle: number-of-days-between-two-dates
ID: 100173, Title: 栈排序, Difficulty: 2, SlugTitle: sort-of-stacks-lcci
ID: 1808, Title: 石子游戏 VII, Difficulty: 2, SlugTitle: stone-game-vii
ID: 472, Title: 连接词, Difficulty: 3, SlugTitle: concatenated-words
ID: 389, Title: 找不同, Difficulty: 1, SlugTitle: find-the-difference
ID: 1042, Title: 合并石头的最低成本, Difficulty: 3, SlugTitle: minimum-cost-to-merge-stones
ID: 228, Title: 汇总区间, Difficulty: 2, SlugTitle: summary-ranges
ID: 666, Title: 路径和 IV, Difficulty: 2, SlugTitle: path-sum-iv
ID: 461, Title: 汉明距离, Difficulty: 1, SlugTitle: hamming-distance
ID: 538, Title: 把二叉搜索树转换为累加树, Difficulty: 1, SlugTitle: convert-bst-to-greater-tree
ID: 1249, Title: 快照数组, Difficulty: 2, SlugTitle: snapshot-array
ID: 1050, Title: 先序遍历构造二叉树, Difficulty: 2, SlugTitle: construct-binary-search-tree-from-preorder-traversal
ID: 966, Title: 和相同的二元子数组, Difficulty: 2, SlugTitle: binary-subarrays-with-sum
ID: 100158, Title: 判定字符是否唯一, Difficulty: 1, SlugTitle: is-unique-lcci
ID: 1737, Title: 括号的最大嵌套深度, Difficulty: 1, SlugTitle: maximum-nesting-depth-of-the-parentheses
ID: 95, Title: 不同的二叉搜索树 II, Difficulty: 2, SlugTitle: unique-binary-search-trees-ii
ID: 1370, Title: 统计「优美子数组」, Difficulty: 2, SlugTitle: count-number-of-nice-subarrays
ID: 1150, Title: 查找两棵二叉搜索树之和, Difficulty: 2, SlugTitle: two-sum-bsts
ID: 1000047, Title: T9键盘, Difficulty: 2, SlugTitle: t9-lcci
ID: 1784, Title: 完成所有任务的最少初始能量, Difficulty: 3, SlugTitle: minimum-initial-energy-to-finish-tasks
ID: 1000008, Title: 分割链表, Difficulty: 2, SlugTitle: partition-list-lcci
ID: 1561, Title: 重新排列句子中的单词, Difficulty: 2, SlugTitle: rearrange-words-in-a-sentence
ID: 1631, Title: 和为奇数的子数组数目, Difficulty: 2, SlugTitle: number-of-sub-arrays-with-odd-sum
ID: 752, Title: IP 到 CIDR, Difficulty: 1, SlugTitle: ip-to-cidr
ID: 879, Title: 到最近的人的最大距离, Difficulty: 1, SlugTitle: maximize-distance-to-closest-person
ID: 677, Title: 键值映射, Difficulty: 2, SlugTitle: map-sum-pairs
ID: 1275, Title: 验证二叉树, Difficulty: 2, SlugTitle: validate-binary-tree-nodes
ID: 1482, Title: 有多少小于当前数字的数字, Difficulty: 1, SlugTitle: how-many-numbers-are-smaller-than-the-current-number
ID: 38, Title: 外观数列, Difficulty: 1, SlugTitle: count-and-say
ID: 100302, Title: 包含min函数的栈, Difficulty: 1, SlugTitle: bao-han-minhan-shu-de-zhan-lcof
ID: 100202, Title: 堆箱子, Difficulty: 3, SlugTitle: pile-box-lcci
ID: 779, Title: 最多能完成排序的块 II, Difficulty: 3, SlugTitle: max-chunks-to-make-sorted-ii
ID: 864, Title: 图像重叠, Difficulty: 2, SlugTitle: image-overlap
ID: 555, Title: 分割连接字符串, Difficulty: 2, SlugTitle: split-concatenated-strings
ID: 1407, Title: 用户分组, Difficulty: 2, SlugTitle: group-the-people-given-the-group-size-they-belong-to
ID: 477, Title: 汉明距离总和, Difficulty: 2, SlugTitle: total-hamming-distance
ID: 1194, Title: 二叉树寻路, Difficulty: 2, SlugTitle: path-in-zigzag-labelled-binary-tree
ID: 100351, Title: 生存人数, Difficulty: 2, SlugTitle: living-people-lcci
ID: 399, Title: 除法求值, Difficulty: 2, SlugTitle: evaluate-division
ID: 338, Title: 比特位计数, Difficulty: 2, SlugTitle: counting-bits
ID: 1445, Title: 大小为 K 且平均值大于等于阈值的子数组数目, Difficulty: 2, SlugTitle: number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold
ID: 1675, Title: 两球之间的磁力, Difficulty: 2, SlugTitle: magnetic-force-between-two-balls
ID: 612, Title: 平面上的最近距离, Difficulty: 2, SlugTitle: shortest-distance-in-a-plane
ID: 1192, Title: 分享巧克力, Difficulty: 3, SlugTitle: divide-chocolate
ID: 1628, Title: 统计全 1 子矩形, Difficulty: 2, SlugTitle: count-submatrices-with-all-ones
ID: 1342, Title: 可以攻击国王的皇后, Difficulty: 2, SlugTitle: queens-that-can-attack-the-king
ID: 1770, Title: 字符频次唯一的最小删除次数, Difficulty: 2, SlugTitle: minimum-deletions-to-make-character-frequencies-unique
ID: 894, Title: 黑名单中的随机数, Difficulty: 3, SlugTitle: random-pick-with-blacklist
ID: 218, Title: 天际线问题, Difficulty: 3, SlugTitle: the-skyline-problem
ID: 1349, Title: 缀点成线, Difficulty: 1, SlugTitle: check-if-it-is-a-straight-line
ID: 566, Title: 重塑矩阵, Difficulty: 1, SlugTitle: reshape-the-matrix
ID: 99990015, Title: 自然数数组的排序, Difficulty: 2, SlugTitle: max-chunks-to-make-sorted-ii
ID: 100187, Title: 删除中间节点, Difficulty: 1, SlugTitle: delete-middle-node-lcci
ID: 1000027, Title: 计算器, Difficulty: 2, SlugTitle: calculator-lcci
ID: 100178, Title: 后继者, Difficulty: 2, SlugTitle: successor-lcci
ID: 1045, Title: 检查替换后的词是否有效, Difficulty: 2, SlugTitle: check-if-word-is-valid-after-substitutions
ID: 1125, Title: 设计文件系统, Difficulty: 2, SlugTitle: design-file-system
ID: 490, Title: 迷宫, Difficulty: 2, SlugTitle: the-maze
ID: 299, Title: 猜数字游戏, Difficulty: 1, SlugTitle: bulls-and-cows
ID: 648, Title: 单词替换, Difficulty: 2, SlugTitle: replace-words
ID: 1081, Title: 视频拼接, Difficulty: 2, SlugTitle: video-stitching
ID: 323, Title: 无向图中连通分量的数目, Difficulty: 2, SlugTitle: number-of-connected-components-in-an-undirected-graph
ID: 968, Title: 漂亮数组, Difficulty: 2, SlugTitle: beautiful-array
ID: 689, Title: 三个无重叠子数组的最大和, Difficulty: 3, SlugTitle: maximum-sum-of-3-non-overlapping-subarrays
ID: 126, Title: 单词接龙 II, Difficulty: 3, SlugTitle: word-ladder-ii
ID: 971, Title: 最短的桥, Difficulty: 2, SlugTitle: shortest-bridge
ID: 417, Title: 太平洋大西洋水流问题, Difficulty: 2, SlugTitle: pacific-atlantic-water-flow
ID: 1484, Title: 二叉树中的列表, Difficulty: 2, SlugTitle: linked-list-in-binary-tree
ID: 1567, Title: 定长子串中元音的最大数目, Difficulty: 2, SlugTitle: maximum-number-of-vowels-in-a-substring-of-given-length
ID: 793, Title: 在LR字符串中交换相邻字符, Difficulty: 2, SlugTitle: swap-adjacent-in-lr-string
ID: 1402, Title: 统计全为 1 的正方形子矩阵, Difficulty: 2, SlugTitle: count-square-submatrices-with-all-ones
ID: 458, Title: 可怜的小猪, Difficulty: 3, SlugTitle: poor-pigs
ID: 313, Title: 超级丑数, Difficulty: 2, SlugTitle: super-ugly-number
ID: 1369, Title: 交换字符使得字符串相同, Difficulty: 2, SlugTitle: minimum-swaps-to-make-strings-equal
ID: 1100, Title: 最低成本联通所有城市, Difficulty: 2, SlugTitle: connecting-cities-with-minimum-cost
ID: 296, Title: 最佳的碰头地点, Difficulty: 3, SlugTitle: best-meeting-point
ID: 646, Title: 最长数对链, Difficulty: 2, SlugTitle: maximum-length-of-pair-chain
ID: 924, Title: 公平的糖果交换, Difficulty: 1, SlugTitle: fair-candy-swap
ID: 884, Title: 相似度为 K 的字符串, Difficulty: 3, SlugTitle: k-similar-strings
ID: 265, Title: 粉刷房子 II, Difficulty: 3, SlugTitle: paint-house-ii
ID: 219, Title: 存在重复元素 II, Difficulty: 1, SlugTitle: contains-duplicate-ii
ID: 216, Title: 组合总和 III, Difficulty: 2, SlugTitle: combination-sum-iii
ID: 736, Title: Lisp 语法解析, Difficulty: 3, SlugTitle: parse-lisp-expression
ID: 1252, Title: 破坏回文串, Difficulty: 2, SlugTitle: break-a-palindrome
ID: 933, Title: 递增顺序查找树, Difficulty: 1, SlugTitle: increasing-order-search-tree
ID: 1039, Title: 找到小镇的法官, Difficulty: 1, SlugTitle: find-the-town-judge
ID: 747, Title: 使用最小花费爬楼梯, Difficulty: 1, SlugTitle: min-cost-climbing-stairs
ID: 891, Title: 翻转矩阵后的得分, Difficulty: 2, SlugTitle: score-after-flipping-matrix
ID: 1526, Title: HTML 实体解析器, Difficulty: 2, SlugTitle: html-entity-parser
ID: 1542, Title: 连续字符, Difficulty: 1, SlugTitle: consecutive-characters
ID: 978, Title: 有效的山脉数组, Difficulty: 1, SlugTitle: valid-mountain-array
ID: 874, Title: 比较含退格的字符串, Difficulty: 1, SlugTitle: backspace-string-compare
ID: 1794, Title: 数组的最小偏移量, Difficulty: 3, SlugTitle: minimize-deviation-in-array
ID: 775, Title: N叉树的前序遍历, Difficulty: 1, SlugTitle: n-ary-tree-preorder-traversal
ID: 1041, Title: 可以被一步捕获的棋子数, Difficulty: 1, SlugTitle: available-captures-for-rook
ID: 987, Title: 按递增顺序显示卡牌, Difficulty: 2, SlugTitle: reveal-cards-in-increasing-order
ID: 1690, Title: 乘积为正数的最长子数组长度, Difficulty: 2, SlugTitle: maximum-length-of-subarray-with-positive-product
ID: 570, Title: 至少有5名直接下属的经理, Difficulty: 2, SlugTitle: managers-with-at-least-5-direct-reports
ID: 799, Title: 二叉搜索树节点最小距离, Difficulty: 1, SlugTitle: minimum-distance-between-bst-nodes
ID: 355, Title: 设计推特, Difficulty: 2, SlugTitle: design-twitter
ID: 1570, Title: 商品折扣后的最终价格, Difficulty: 1, SlugTitle: final-prices-with-a-special-discount-in-a-shop
ID: 1320, Title: 删除字符串中的所有相邻重复项 II, Difficulty: 2, SlugTitle: remove-all-adjacent-duplicates-in-string-ii
ID: 493, Title: 翻转对, Difficulty: 3, SlugTitle: reverse-pairs
ID: 1000139, Title: 速算机器人, Difficulty: 1, SlugTitle: nGK0Fy
ID: 963, Title: 三等分, Difficulty: 3, SlugTitle: three-equal-parts
ID: 496, Title: 下一个更大元素 I, Difficulty: 1, SlugTitle: next-greater-element-i
ID: 1288, Title: 删除一次得到子数组最大和, Difficulty: 2, SlugTitle: maximum-subarray-sum-with-one-deletion
ID: 1304, Title: 最长快乐字符串, Difficulty: 2, SlugTitle: longest-happy-string
ID: 1331, Title: 黄金矿工, Difficulty: 2, SlugTitle: path-with-maximum-gold
ID: 1428, Title: 跳跃游戏 III, Difficulty: 2, SlugTitle: jump-game-iii
ID: 367, Title: 有效的完全平方数, Difficulty: 1, SlugTitle: valid-perfect-square
ID: 100195, Title: 堆盘子, Difficulty: 2, SlugTitle: stack-of-plates-lcci
ID: 1216, Title: 打印零与奇偶数, Difficulty: 2, SlugTitle: print-zero-even-odd
ID: 100093, Title: 覆盖, Difficulty: 3, SlugTitle: broken-board-dominoes
ID: 1144, Title: 水资源分配优化, Difficulty: 3, SlugTitle: optimize-water-distribution-in-a-village
ID: 1480, Title: 电影评分, Difficulty: 2, SlugTitle: movie-rating
ID: 514, Title: 自由之路, Difficulty: 3, SlugTitle: freedom-trail
ID: 1713, Title: 两个稀疏向量的点积, Difficulty: 2, SlugTitle: dot-product-of-two-sparse-vectors
ID: 1738, Title: 最大网络秩, Difficulty: 2, SlugTitle: maximal-network-rank
ID: 643, Title: 子数组最大平均数 I, Difficulty: 1, SlugTitle: maximum-average-subarray-i
ID: 258, Title: 各位相加, Difficulty: 1, SlugTitle: add-digits
ID: 598, Title: 范围求和 II, Difficulty: 1, SlugTitle: range-addition-ii
ID: 770, Title: 情侣牵手, Difficulty: 3, SlugTitle: couples-holding-hands
ID: 397, Title: 整数替换, Difficulty: 2, SlugTitle: integer-replacement
ID: 728, Title: 自除数, Difficulty: 1, SlugTitle: self-dividing-numbers
ID: 1204, Title: 每日新用户统计, Difficulty: 2, SlugTitle: new-users-daily-count
ID: 100168, Title: 环路检测, Difficulty: 2, SlugTitle: linked-list-cycle-lcci
ID: 1535, Title: 生成数组, Difficulty: 3, SlugTitle: build-array-where-you-can-find-the-maximum-exactly-k-comparisons
ID: 717, Title: 1比特与2比特字符, Difficulty: 1, SlugTitle: 1-bit-and-2-bit-characters
ID: 1685, Title: 石子游戏 V, Difficulty: 3, SlugTitle: stone-game-v
ID: 588, Title: 设计内存文件系统, Difficulty: 3, SlugTitle: design-in-memory-file-system
ID: 361, Title: 轰炸敌人, Difficulty: 2, SlugTitle: bomb-enemy
ID: 1642, Title: 换酒问题, Difficulty: 1, SlugTitle: water-bottles
ID: 549, Title: 二叉树中最长的连续序列, Difficulty: 2, SlugTitle: binary-tree-longest-consecutive-sequence-ii
ID: 609, Title: 在系统中查找重复文件, Difficulty: 2, SlugTitle: find-duplicate-file-in-system
ID: 1000029, Title: 直方图的水量, Difficulty: 3, SlugTitle: volume-of-histogram-lcci
ID: 1072, Title: 链表中的下一个更大节点, Difficulty: 2, SlugTitle: next-greater-node-in-linked-list
ID: 569, Title: 员工薪水中位数, Difficulty: 3, SlugTitle: median-employee-salary
ID: 307, Title: 区域和检索 - 数组可修改, Difficulty: 2, SlugTitle: range-sum-query-mutable
ID: 1621, Title: 满足条件的子序列数目, Difficulty: 2, SlugTitle: number-of-subsequences-that-satisfy-the-given-sum-condition
ID: 940, Title: 水果成篮, Difficulty: 2, SlugTitle: fruit-into-baskets
ID: 965, Title: 独特的电子邮件地址, Difficulty: 1, SlugTitle: unique-email-addresses
ID: 1242, Title: 矩阵区域和, Difficulty: 2, SlugTitle: matrix-block-sum
ID: 955, Title: 完全二叉树插入器, Difficulty: 2, SlugTitle: complete-binary-tree-inserter
ID: 896, Title: 具有所有最深结点的最小子树, Difficulty: 2, SlugTitle: smallest-subtree-with-all-the-deepest-nodes
ID: 993, Title: 最高的广告牌, Difficulty: 3, SlugTitle: tallest-billboard
ID: 277, Title: 搜寻名人, Difficulty: 2, SlugTitle: find-the-celebrity
ID: 255, Title: 验证前序遍历序列二叉搜索树, Difficulty: 2, SlugTitle: verify-preorder-sequence-in-binary-search-tree
ID: 562, Title: 矩阵中最长的连续1线段, Difficulty: 2, SlugTitle: longest-line-of-consecutive-one-in-matrix
ID: 1251, Title: 段式回文, Difficulty: 3, SlugTitle: longest-chunked-palindrome-decomposition
ID: 515, Title: 在每个树行中找最大值, Difficulty: 2, SlugTitle: find-largest-value-in-each-tree-row
ID: 636, Title: 函数的独占时间, Difficulty: 2, SlugTitle: exclusive-time-of-functions
ID: 1574, Title: 数组中两元素的最大乘积, Difficulty: 1, SlugTitle: maximum-product-of-two-elements-in-an-array
ID: 771, Title: 将 N 叉树编码为二叉树, Difficulty: 3, SlugTitle: encode-n-ary-tree-to-binary-tree
